titulo,precio,ambientes,banos,metros,zona,ciudad,fecha_scraping,precio_m2
Casa Multifamiliar De 3 Viviendas En Muy Buena Zona Y Excelente Ubicación En El Punto Medio De Cualquier Destino Permuta,100000,5,3,130,GBA Oeste,La Matanza,2025-12-17,769
Venta Casa 5 Ambientes Ciudad Evita,110000,5,1,134,GBA Oeste,La Matanza,2025-12-17,821
Casa En Ramos Mejia,114900,5,1,65,GBA Oeste,La Matanza,2025-12-17,1768
Venta - Casa Ciudad Evita - Zona Sadop Circ. 2° - 5 Ambientes.,115000,5,1,160,GBA Oeste,La Matanza,2025-12-17,719
Casa 3 Amb En Ciudad Evita Apto Crédito,120000,3,2,115,GBA Oeste,La Matanza,2025-12-17,1043
"Dueño Vende Hermosa Casa 4 Dormitorios 2 Baños, Pileta, Cochera Para 2 Autos Excelente Ubicacion Lado Norte A 3 Cuadras Estacion Y A 50 Metros De Ruta 21",127000,5,2,187,GBA Oeste,La Matanza,2025-12-17,679
Triplex 4 Ambientes,130000,3,2,83,GBA Oeste,La Matanza,2025-12-17,1566
Casa 3 Dormitorios 2 Cocheras 2 Baños Parque,130000,4,2,120,GBA Oeste,La Matanza,2025-12-17,1083
Venta Casa Villa Luzuriaga Jardin Pileta Cochera,130000,4,2,178,GBA Oeste,La Matanza,2025-12-17,730
Casa | 4 Ambientes | Planta Baja | Cochera | Patio | Terraza | Ramos Mejía,135000,4,2,160,GBA Oeste,La Matanza,2025-12-17,844
Venta Casa Ramosmejía Ideal Inversion  Oportunidad,135000,8,3,290,GBA Oeste,La Matanza,2025-12-17,466
Casa Con Local Propio Al Frente,140000,2,1,88,GBA Oeste,La Matanza,2025-12-17,1591
Casa En Aldo Bonzi - 3 Dormitorios - Apto Credito,149000,4,2,103,GBA Oeste,La Matanza,2025-12-17,1447
Casa En Venta En Ramos Mejía,160000,5,2,140,GBA Oeste,La Matanza,2025-12-17,1143
Casa Muy Amplia En Lote Propio A Reciclar  En Ramos Mejía Sur Centro,165000,6,2,279,GBA Oeste,La Matanza,2025-12-17,591
Casa En Ciudad Evita - 2 Dormitorios - Impecable - Apto Credito,169000,3,2,120,GBA Oeste,La Matanza,2025-12-17,1408
Casa De 5 Ambientes Ubicada En Ramos Mejía Sur En El Barrio Pileta,170000,5,3,150,GBA Oeste,La Matanza,2025-12-17,1133
Venta Casa  3 Ambientes San Justo,170000,3,2,100,GBA Oeste,La Matanza,2025-12-17,1700
Venta Casa 7 Amb. S/lote 10x35m² En Villa Luzuriaga  Muy Buen Estado Con Fondo Libre,170000,7,2,340,GBA Oeste,La Matanza,2025-12-17,500
Venta De Casa En,179000,6,5,174,GBA Oeste,La Matanza,2025-12-17,1029
Venta Casa 3 Amb. En Ramos Mejia S/lote 9x20m²  Nueva,185000,3,1,90,GBA Oeste,La Matanza,2025-12-17,2056
Venta Casa 5 Ambientes Gonzalez Catan,190000,5,3,120,GBA Oeste,La Matanza,2025-12-17,1583
Venta Chalet En Ciudad Evita,190000,3,1,200,GBA Oeste,La Matanza,2025-12-17,950
"Venta Casa C/quincho Y Piscina Ciudad Evita, La Matanza",195000,5,3,190,GBA Oeste,La Matanza,2025-12-17,1026
Casa En Venta En Lomas Del Mirador,198000,4,2,231,GBA Oeste,La Matanza,2025-12-17,857
Venta Casa 4 Ambientes Lote Propio Ramos Mejia,199900,4,2,190,GBA Oeste,La Matanza,2025-12-17,1052
Casa 5 Ambientes Lomas Del Mirador 340 M2 Dueño Directo,200000,5,4,215,GBA Oeste,La Matanza,2025-12-17,930
Casa En  Venta C/ Piscina Y Quincho - Ramos Mejia,210000,2,1,70,GBA Oeste,La Matanza,2025-12-17,3000
Casa En Ciudad Evita - 3 Dormitorios - Apto Credito,220000,4,2,120,GBA Oeste,La Matanza,2025-12-17,1833
Casa | Chalet | 6 Ambientes | Playroom | Fondo | Lomas Del Mirador,230000,6,3,225,GBA Oeste,La Matanza,2025-12-17,1022
Casa En Ramos Mejia Sur,265000,5,2,200,GBA Oeste,La Matanza,2025-12-17,1325
Venta De Casa 6 Ambientes En Barrio Pileta Ramos Mejía,269000,6,4,117,GBA Oeste,La Matanza,2025-12-17,2299
Venta Casa 6 Ambientes Ramos Mejia Jardin Pileta,270000,6,3,266,GBA Oeste,La Matanza,2025-12-17,1015
Casa En Venta En Ciudad Evita,450000,7,5,464,GBA Oeste,La Matanza,2025-12-17,970
Venta Casa 3 Ambientes San Justo,520000,3,2,590,GBA Oeste,La Matanza,2025-12-17,881
Venta Casa 6 Ambientes Villa Luzuriaga Lote 1800m2,900000,6,3,261,GBA Oeste,La Matanza,2025-12-17,3448
Casa En Venta En Pontevedra,22000,3,1,45,GBA Oeste,Merlo,2025-12-17,489
Venta Casa 3 Ambientes En Pontevedra,37500,3,1,150,GBA Oeste,Merlo,2025-12-17,250
Casa En  Venta En Merlo,43000,4,1,80,GBA Oeste,Merlo,2025-12-17,538
"Casa En Venta 4 Ambientes En Mariano Acosta Con Pileta, Quincho Y Parrilla",44000,4,1,80,GBA Oeste,Merlo,2025-12-17,550
Venta Casa 4 Ambientes Merlo Patio Piscina,56900,4,2,120,GBA Oeste,Merlo,2025-12-17,474
Venta Casa 3 Ambientes Merlo Patio Cochera,59999,3,1,102,GBA Oeste,Merlo,2025-12-17,588
Casa En  Venta En Mariano Acosta,65000,2,1,58,GBA Oeste,Merlo,2025-12-17,1121
Venta Casa 3 Ambientes En Merlo Apto Credito,69500,3,1,229,GBA Oeste,Merlo,2025-12-17,303
Venta Casa 6 Ambientes Merlo Libertad,70000,6,2,136,GBA Oeste,Merlo,2025-12-17,515
Casa 4 Ambientes Venta Padua,75000,4,1,130,GBA Oeste,Merlo,2025-12-17,577
Venta Casa Merlo,75000,3,1,640,GBA Oeste,Merlo,2025-12-17,117
Casa 3 Ambientes Con Cochera,78000,3,1,115,GBA Oeste,Merlo,2025-12-17,678
Venta De Casa 5 Ambientes En Merlo,78000,5,2,130,GBA Oeste,Merlo,2025-12-17,600
Casa Y Locales En Venta Oportunidad Inversores - Merlo *reservada*,79900,4,1,200,GBA Oeste,Merlo,2025-12-17,400
Venta Casa 3 Ambientes Con Cochera Y Jardin Padua. Acepta Permuta,80000,3,1,85,GBA Oeste,Merlo,2025-12-17,941
Casa  Venta Merlo,80000,6,4,200,GBA Oeste,Merlo,2025-12-17,400
Casa En Venta En Merlo.,81000,5,2,680,GBA Oeste,Merlo,2025-12-17,119
Casa En Venta En Merlo,85000,3,1,140,GBA Oeste,Merlo,2025-12-17,607
Venta Casa 6 Ambientes Pontevedra Con Cochera,93000,6,2,214,GBA Oeste,Merlo,2025-12-17,435
Casa 4 Ambientes A La Venta En Merlo,105000,4,1,116,GBA Oeste,Merlo,2025-12-17,905
"Casa Tres Ambientes, Calle Santa Fe 1225, San Antonio De Padua Norte",120000,3,1,130,GBA Oeste,Merlo,2025-12-17,923
Venta Casa Quinta 3 Ambientes Piscina Libertad,125000,3,1,110,GBA Oeste,Merlo,2025-12-17,1136
Venta Casa Merlo Con Pileta,130000,6,2,172,GBA Oeste,Merlo,2025-12-17,756
Casa En Venta En San Antonio De Padua,130000,3,1,100,GBA Oeste,Merlo,2025-12-17,1300
Venta Casa Quinta En Mariano Acosta,133500,5,1,220,GBA Oeste,Merlo,2025-12-17,607
Casa En Lote Propio 3 Amb Con Jardín Y Pileta,135000,4,1,76,GBA Oeste,Merlo,2025-12-17,1776
Venta En Bloque  Inversor O 3 Familias San Antonio De Padua,143000,6,4,300,GBA Oeste,Merlo,2025-12-17,477
Hermosa Casa Quinta Con Pileta + 2da Casa Al Fondo,153000,5,3,130,GBA Oeste,Merlo,2025-12-17,1177
Casa Minimalista 5 Ambientes Con Piscina En Libertad,155000,5,2,250,GBA Oeste,Merlo,2025-12-17,620
Encantadora Casa En Venta San Antonio De Padua,165000,4,1,90,GBA Oeste,Merlo,2025-12-17,1833
Casa 4 Ambientes - San Antonio De Padua Sur,165000,3,2,170,GBA Oeste,Merlo,2025-12-17,971
En Venta Chalet 4 Ambientes En Merlo Centro,190000,4,3,230,GBA Oeste,Merlo,2025-12-17,826
Venta Casa 4 Ambientes A Estrenar En Padua,197000,4,2,118,GBA Oeste,Merlo,2025-12-17,1669
Casa 4 Ambientes A Estrenar En San Antonio De Padua,200000,4,2,120,GBA Oeste,Merlo,2025-12-17,1667
Casa Venta Padua,210000,7,4,300,GBA Oeste,Merlo,2025-12-17,700
Casa 3 Ambientes San Antonio De Padua Centro,215000,3,2,130,GBA Oeste,Merlo,2025-12-17,1654
Excelente Casa 6 Ambientes En Venta Pontevedra - Merlo,216000,5,4,641,GBA Oeste,Merlo,2025-12-17,337
Casa,220000,4,3,200,GBA Oeste,Merlo,2025-12-17,1100
Casa En Venta - Merlo,225000,4,2,200,GBA Oeste,Merlo,2025-12-17,1125
Venta De Casa 4 Ambientes En San Antonio De Padua Con Pileta,230000,4,2,134,GBA Oeste,Merlo,2025-12-17,1716
Casa En Venta En Libertad,230000,5,4,250,GBA Oeste,Merlo,2025-12-17,920
Venta Casa 4 Amb Cochera Jardin Y Pileta,250000,5,3,178,GBA Oeste,Merlo,2025-12-17,1404
Casa En Venta En Merlo Centro,260000,4,3,270,GBA Oeste,Merlo,2025-12-17,963
Casa 5 Ambientes A La Venta En Padua,300000,5,4,153,GBA Oeste,Merlo,2025-12-17,1961
Casa - Merlo,820000,4,3,330,GBA Oeste,Merlo,2025-12-17,2485
Casa En Francisco Alvarez,33000,3,2,300,GBA Oeste,Moreno,2025-12-17,110
Casa En Venta A 150 Mts. Colectora Acceso Oeste - Moreno *vendida*,35000,2,1,65,GBA Oeste,Moreno,2025-12-17,538
"Venta De Casa   Departamento En Lote Propio | Doble Frente A Dos Calles Zona Cinco Esquinas, Moreno",45000,3,1,59,GBA Oeste,Moreno,2025-12-17,763
Venta Casa Moreno La Reja,46000,3,1,64,GBA Oeste,Moreno,2025-12-17,719
"Casa En La Reja, Moreno",48000,4,1,412,GBA Oeste,Moreno,2025-12-17,117
Casa Quinta Con Quincho Pileta Moreno Permuta Caba,69000,4,1,102,GBA Oeste,Moreno,2025-12-17,676
Venta Casa 3 Ambientes La Reja Pileta Permuta,71500,3,1,75,GBA Oeste,Moreno,2025-12-17,953
Casa 4 Ambientes Venta Francisco Alvarez,85000,4,2,160,GBA Oeste,Moreno,2025-12-17,531
Venta De Casa Con Pileta - Moreno,89999,4,2,74,GBA Oeste,Moreno,2025-12-17,1216
Casa Quinta Venta 6 Ambientes Paso Del Rey,99950,6,3,190,GBA Oeste,Moreno,2025-12-17,526
Casa - Paso Del Rey - Apto Crédito - Acceso Oeste - Parque - Patio - Cochera,105000,4,2,128,GBA Oeste,Moreno,2025-12-17,820
Casa En Venta En Francisco Álvarez,110000,4,2,130,GBA Oeste,Moreno,2025-12-17,846
Casa Sobre Lote De  414 M² - Venta En Moreno Centro - (167),120000,3,2,70,GBA Oeste,Moreno,2025-12-17,1714
Casa En Venta En Prados Del Oeste,120000,6,2,350,GBA Oeste,Moreno,2025-12-17,343
Casa En Venta Banco Provincia,149000,2,2,85,GBA Oeste,Moreno,2025-12-17,1753
Dueño Vende Casa A Estrenar Alvarez Del Bosque,157500,4,3,135,GBA Oeste,Moreno,2025-12-17,1167
"Venta De Casa 5 Ambientes, Moreno Centro",160000,5,2,159,GBA Oeste,Moreno,2025-12-17,1006
Casa 3 Ambientes En Country Club Atlético Banco Provincia,180000,3,1,88,GBA Oeste,Moreno,2025-12-17,2045
Casa En Venta - Banco Provincia De Bs. As.,185000,4,2,120,GBA Oeste,Moreno,2025-12-17,1542
Casa En  Venta En Country Banco Provincia,200000,5,3,145,GBA Oeste,Moreno,2025-12-17,1379
Casa En Venta  Country Banco Provincia,245000,5,2,158,GBA Oeste,Moreno,2025-12-17,1551
Casa En Venta Country Club Banco Provincia - Jardín Al Arroyo - Dueño,258000,4,2,185,GBA Oeste,Moreno,2025-12-17,1395
"Casa En Venta En Country Banco Provincia, Francisco Alvarez, Moreno",260000,6,4,180,GBA Oeste,Moreno,2025-12-17,1444
Casa En Venta En Country Banco Provincia,270000,5,2,193,GBA Oeste,Moreno,2025-12-17,1399
Casa En Venta En Barrio Cerrado Santa Ana Moreno,320000,5,4,260,GBA Oeste,Moreno,2025-12-17,1231
"3279ml- Casa En Venta El Casco De Moreno,financiacion",340000,6,4,390,GBA Oeste,Moreno,2025-12-17,872
Moderna Propiedad  A Estrenar En Barrio Privado Astorga,350000,5,3,208,GBA Oeste,Moreno,2025-12-17,1683
"Venta Casa 5 Ambientes A Estrenar En Prados Del Oeste, Moreno Con Piscina",420000,5,3,294,GBA Oeste,Moreno,2025-12-17,1429
"Casa En  Venta  En Barrio San Patricio, Moreno",440000,6,3,380,GBA Oeste,Moreno,2025-12-17,1158
Venta De Casa En Campos De Alvarez Con 4 Habitaciones,540000,6,4,900,GBA Oeste,Moreno,2025-12-17,600
Casa En Venta En Country San Diego Moreno,580000,4,4,320,GBA Oeste,Moreno,2025-12-17,1812
"Casa En Venta En San Diego Country Club, Moreno",580000,7,6,450,GBA Oeste,Moreno,2025-12-17,1289
Venta De Casa  En  Country San Diego Moreno,650000,10,4,550,GBA Oeste,Moreno,2025-12-17,1182
Casa S/ Campo De Polo,950000,7,4,380,GBA Oeste,Moreno,2025-12-17,2500
Casa En  Venta En San Diego Country Club- Moreno,1250000,5,4,500,GBA Oeste,Moreno,2025-12-17,2500
"Casa En  Venta En San Diego Country Club, Francisco Alvarez, Moreno",1380000,7,7,925,GBA Oeste,Moreno,2025-12-17,1492
Casa En Venta San Diego Country Club .-  Moreno -,1400000,10,7,710,GBA Oeste,Moreno,2025-12-17,1972
Casa En Venta  San Diego Country Club Moreno,1800000,6,7,602,GBA Oeste,Moreno,2025-12-17,2990
Casa 3 Ambientes En Venta En Moron,54900,3,1,52,GBA Oeste,Moron,2025-12-17,1056
Casa En Venta 3 Ambientes En El Palomar,79000,3,1,60,GBA Oeste,Moron,2025-12-17,1317
Casa 4 Ambientes Venta Villa Sarmiento Gran Patio,86000,4,1,124,GBA Oeste,Moron,2025-12-17,694
"Casa De Cuatro Ambientes En Venta, En Moron",95000,5,2,180,GBA Oeste,Moron,2025-12-17,528
Casa En Venta De Cuatro Ambientes En Venta- Moron Sur  -patio Pileta,105000,4,1,129,GBA Oeste,Moron,2025-12-17,814
Casa En Venta En Villa Sarmiento,110000,4,2,200,GBA Oeste,Moron,2025-12-17,550
"Casa En Venta, Moron Sur",110000,4,1,142,GBA Oeste,Moron,2025-12-17,775
Casa De 3 Ambientes En Venta En El Palomar Con Cochera,115000,3,2,104,GBA Oeste,Moron,2025-12-17,1106
"Venta Casa 3 Ambientes Con Quincho, Terraza Y Cochera En Morón.",128000,3,2,168,GBA Oeste,Moron,2025-12-17,762
Venta Casa 3 Ambientes Con Cochera Doble Y Parque Con Quincho En Morón.,134000,3,2,180,GBA Oeste,Moron,2025-12-17,744
Casa Sobre Lote De 427 Mts2 Con Local Comercial,135000,3,1,182,GBA Oeste,Moron,2025-12-17,742
Casa | 5 Ambientes | Fondo Libre | Cochera | Haedo,140000,5,2,105,GBA Oeste,Moron,2025-12-17,1333
Casa En Venta En Haedo,140000,4,2,140,GBA Oeste,Moron,2025-12-17,1000
Venta Casa 4 Ambientes Lote Propio Con Cochera Parque Y Piscina En Moron Sur,140000,4,1,110,GBA Oeste,Moron,2025-12-17,1273
Casa Con Local Venta Moron,150000,3,1,155,GBA Oeste,Moron,2025-12-17,968
Casa En  Padre Castañer 1600 Moron,160000,4,2,99,GBA Oeste,Moron,2025-12-17,1616
Casa En Venta En Haedo Chico,160000,4,3,130,GBA Oeste,Moron,2025-12-17,1231
Venta Casa En Villa Sarmiento,160000,4,2,160,GBA Oeste,Moron,2025-12-17,1000
Venta Casa Lote Propio En Esquina De 3 Ambientes Con Cochera Y Patio En Haedo.,165000,4,2,115,GBA Oeste,Moron,2025-12-17,1435
"Venta Casa 4 Ambientes Con Quincho, Jardín Y Cochera Cubierta En Palomar.",165000,4,3,234,GBA Oeste,Moron,2025-12-17,705
Venta Casa Haedo 4 Ambientes Con Parque Y Cochera,169500,4,3,180,GBA Oeste,Moron,2025-12-17,942
Casa Chalet 4 Amb. Con Cochera Piscina Y Quincho,180000,4,1,135,GBA Oeste,Moron,2025-12-17,1333
Venta Casa 5 Ambientes En Haedo Sur,185000,4,2,155,GBA Oeste,Moron,2025-12-17,1194
Venta Casa 6 Ambientes Con Cochera En Haedo Norte.,185000,5,2,176,GBA Oeste,Moron,2025-12-17,1051
"Venta De Casa De 5 Ambientes Con Garaje, Galería Y Piscina En Haedo Sur.",185000,5,2,185,GBA Oeste,Moron,2025-12-17,1000
Casa 5 Ambientes En Venta En Haedo Sur,185000,5,2,155,GBA Oeste,Moron,2025-12-17,1194
Chalet Venta  Toma Menor Valor/ Camioneta En Parte De Pago,189000,4,3,200,GBA Oeste,Moron,2025-12-17,945
Casa Haedo Jardin Pileta Apto Credito Permuta,204900,5,2,294,GBA Oeste,Moron,2025-12-17,697
Casa En Venta En Villa Sarmiento Haedo,210000,5,2,325,GBA Oeste,Moron,2025-12-17,646
Venta Villa Sarmiento,226000,5,3,180,GBA Oeste,Moron,2025-12-17,1256
Chalet En Venta En Villa Sarmiento,230000,5,3,184,GBA Oeste,Moron,2025-12-17,1250
"Casa · En Venta · 2 Plantas, 6 Ambientes · Con Amplio Terreno A Refeccionar · Castelar",235000,6,4,447,GBA Oeste,Moron,2025-12-17,526
"Casa De Cuatro Ambientes En Venta, Moron",237000,4,2,259,GBA Oeste,Moron,2025-12-17,915
Venta De Casa 5 Ambientes Con Piscina En Haedo Sur,279700,5,2,260,GBA Oeste,Moron,2025-12-17,1076
"Venta Casa 4 Ambientes Con Piscina, Amplio Jardín Y Cochera En Villa Sarmiento.",280000,4,3,290,GBA Oeste,Moron,2025-12-17,966
Venta Casa 5 Ambientes Con Parque Y Piscina En Morón,285000,5,3,240,GBA Oeste,Moron,2025-12-17,1188
Venta De Casa En Ph De 6 Ambientes En Haedo Chico,299900,6,2,230,GBA Oeste,Moron,2025-12-17,1304
Impactante Chalet En Venta En Villa Sarmiento,320000,5,3,250,GBA Oeste,Moron,2025-12-17,1280
Venta Chalet 4 Ambientes Con Jardín Y Piscina En Haedo.,325000,5,2,225,GBA Oeste,Moron,2025-12-17,1444
Venta Casa 4 Ambientes Con Parque Y Piscina En Haedo.,326700,4,3,242,GBA Oeste,Moron,2025-12-17,1350
Venta De  Casa 6 Amb. Sobre Lote  10x33m² En Haedo,330000,6,3,200,GBA Oeste,Moron,2025-12-17,1650
"Venta Casa 5 Ambientes Con Garaje, Quincho Y Piscina En Haedo.",338000,5,3,264,GBA Oeste,Moron,2025-12-17,1280
Venta Casa 6 Ambientes Con Parque Y Piscina En Villa Sarmiento,350000,6,3,274,GBA Oeste,Moron,2025-12-17,1277
Venta Casa 7 Ambientes Con Jardín Y Piscina En El Palomar.,415000,7,4,464,GBA Oeste,Moron,2025-12-17,894
Venta Casa 5 Ambientes Haedo Jardin Pileta,450000,5,3,282,GBA Oeste,Moron,2025-12-17,1596
Venta Casa Ph 4 Ambientes Con Patio En Villa Bosch,80000,4,1,90,GBA Oeste,Tres de Febrero,2025-12-17,889
Venta - Casa - Ciudadela / Liniers,92000,4,1,120,GBA Oeste,Tres de Febrero,2025-12-17,767
Venta Duplex Villa Bosh Lote Propio 2 Cocheras,92000,4,3,178,GBA Oeste,Tres de Febrero,2025-12-17,517
Venta Casa 3 Ambientes C/cochera Martin Coronado,95000,3,1,84,GBA Oeste,Tres de Febrero,2025-12-17,1131
Excelente  Oportunidad  Casa  Partido De 3 De Febrero.,98000,5,2,251,GBA Oeste,Tres de Febrero,2025-12-17,390
"Venta Casa 3 Ambientes Con Jardín, Cochera Y Terraza En Villa Bosch",100000,3,1,90,GBA Oeste,Tres de Febrero,2025-12-17,1111
"Casa En Venta En Ciudadela, Tres De Febrero, G.b.a. Zona Oeste",105000,4,1,103,GBA Oeste,Tres de Febrero,2025-12-17,1019
Casa Con Galpon 5 Ambientes Patio Y Terraza.,109000,5,2,140,GBA Oeste,Tres de Febrero,2025-12-17,779
Casa 4 Ambientes Con Parque En Venta En Loma Hermosa Nuevo Valor!!,115000,4,2,192,GBA Oeste,Tres de Febrero,2025-12-17,599
Casa En Venta Martin Coronado Con Patio Y Terraza,119000,5,1,154,GBA Oeste,Tres de Febrero,2025-12-17,773
Venta Casa Y Departamento Patio Y Terraza En Block,119000,6,2,145,GBA Oeste,Tres de Febrero,2025-12-17,821
Casa 3 Ambiente Terraza Y Quincho-permuta,119900,3,1,80,GBA Oeste,Tres de Febrero,2025-12-17,1499
"Casa Amplio Lote Propio 10x30, Jardín, Amplio Patio Y Galería Cubierta | Dueño Directo | Venta | Apto Credito",120000,3,1,125,GBA Oeste,Tres de Febrero,2025-12-17,960
Casa En Venta,120000,4,2,109,GBA Oeste,Tres de Febrero,2025-12-17,1101
Casa En Venta En Martín Coronado Con Terraza Y Cochera,120000,3,2,160,GBA Oeste,Tres de Febrero,2025-12-17,750
Casa 3 Ambientes Con Quincho En Caseros,138000,3,2,176,GBA Oeste,Tres de Febrero,2025-12-17,784
Venta Casa 3 Ambientes Con Galpon En Villa Bosch,139900,5,2,100,GBA Oeste,Tres de Febrero,2025-12-17,1399
Venta Casa 4 Ambientes En Ciudadela,140000,5,2,140,GBA Oeste,Tres de Febrero,2025-12-17,1000
"Venta Casa 6 Ambientes Con Cochera, Patio Y Quincho En Ciudadela",145000,6,2,200,GBA Oeste,Tres de Febrero,2025-12-17,725
"Casa Dúplex  En Venta En Santos Lugares, Tres De Febrero, G.b.a. Zona Oeste",148000,4,2,149,GBA Oeste,Tres de Febrero,2025-12-17,993
Casa 4 Ambientes En El Palomar,149000,4,1,150,GBA Oeste,Tres de Febrero,2025-12-17,993
Venta Excelente Casa 3 Dormitorios Jardín Quincho Cochera Y Terraza Propia Apto Crédito,155000,4,2,213,GBA Oeste,Tres de Febrero,2025-12-17,728
Venta Casa 4 Ambientes Ciudadela Jardin Cochera,180000,4,3,308,GBA Oeste,Tres de Febrero,2025-12-17,584
"Venta De Casa 4 Ambientes Con Parque, Cochera Y Terraza En Villa Bosch",185000,4,4,136,GBA Oeste,Tres de Febrero,2025-12-17,1360
"Venta Casa 4 Amb Con Jardin , Quincho Y Cocheras!",195000,4,3,145,GBA Oeste,Tres de Febrero,2025-12-17,1345
Venta En Block 3 Departamentos Con 2 Cocheras Villa Bosch,200000,9,4,270,GBA Oeste,Tres de Febrero,2025-12-17,741
"Casa De 5 Ambientes En Venta, Con Jardin Pileta Y Quincho En Villa Bosch",200000,5,3,220,GBA Oeste,Tres de Febrero,2025-12-17,909
"Chalet En Venta: Sobre Calle Patallo, Ciudad Jardin",205000,4,2,120,GBA Oeste,Tres de Febrero,2025-12-17,1708
"Casa En Venta: Aviador Koehl, Ciudad Jardín",210000,4,1,147,GBA Oeste,Tres de Febrero,2025-12-17,1429
Venta Casa De 6 Ambientes En Villa Bosch,219900,6,2,300,GBA Oeste,Tres de Febrero,2025-12-17,733
Casa 4 Amb En Venta En Ciudad Jardín Acepta Permut,220000,4,2,175,GBA Oeste,Tres de Febrero,2025-12-17,1257
Casa En Villa Raffo,225000,2,1,160,GBA Oeste,Tres de Febrero,2025-12-17,1406
"Casa 4 Ambientes Con Pileta Y Quincho - Santos Lugares, Tres De Febrero - Dueño Directo",250000,4,4,200,GBA Oeste,Tres de Febrero,2025-12-17,1250
Casa En  Santos Lugares Con Quincho Y Pileta,250000,3,3,150,GBA Oeste,Tres de Febrero,2025-12-17,1667
Venta: Casa Sobre Boulevard San Martin - Ciudad Jardin - Zelaschi Propiedades,255000,4,1,213,GBA Oeste,Tres de Febrero,2025-12-17,1197
"Casa/chalet En Venta: Sobre Calle Patallo,  Ciudad Jardin",260000,5,1,220,GBA Oeste,Tres de Febrero,2025-12-17,1182
Venta · Casa En San Martín · Parque · Piscina,269000,7,4,300,GBA Oeste,Tres de Febrero,2025-12-17,897
"Casa En  Venta Sobre Calle Pegoud, Ciudad Jardín",269000,3,2,130,GBA Oeste,Tres de Febrero,2025-12-17,2069
Chalet Ciudad Jardin 4 Ambientes Tres Baños Piscina Quincho  F: 10239,289000,4,3,200,GBA Oeste,Tres de Febrero,2025-12-17,1445
Casa En Venta Sobre Calle Bradley  - Ciudad Jardín- Zelaschi Propiedades,389000,5,3,335,GBA Oeste,Tres de Febrero,2025-12-17,1161
Venta Casa Santos Lugares 4 Ambientes Parque,390000,4,2,217,GBA Oeste,Tres de Febrero,2025-12-17,1797
"Venta: Cas Sobre Calle Franco, Ciudad Jardín - Barrio Malibu, Lote Externo",470000,4,2,182,GBA Oeste,Tres de Febrero,2025-12-17,2582
Chalet - Geranios - Ciudad Jardín,495000,7,4,352,GBA Oeste,Tres de Febrero,2025-12-17,1406
Casa En Venta En Ciudad Jardin Con Piscina Y Parque,500000,5,3,270,GBA Oeste,Tres de Febrero,2025-12-17,1852
Chalet - Tipas - Ciudad Jardín,975000,5,3,405,GBA Oeste,Tres de Febrero,2025-12-17,2407
Casa En Venta En Longchamps,45000,3,1,120,GBA Sur,Almirante Brown,2025-12-17,375
Casa Apta Crédito Hipotecario. Excelente Calidad Constructiva. Con Amplio Jardín. Cerca Estación Glew,48000,4,1,89,GBA Sur,Almirante Brown,2025-12-17,539
Casa 4 Ambientes En Glew,55000,5,2,136,GBA Sur,Almirante Brown,2025-12-17,404
Casa En Venta 3 Ambientes En Longchaps,75000,3,1,80,GBA Sur,Almirante Brown,2025-12-17,938
Casa En Venta En Burzaco,79999,4,1,104,GBA Sur,Almirante Brown,2025-12-17,769
"Casa 4 Dormitarios,piscina,cochera, Parque,  Apta Credrito",84892,5,2,220,GBA Sur,Almirante Brown,2025-12-17,386
Casa En Venta Malvinas Argentinas,99000,5,2,120,GBA Sur,Almirante Brown,2025-12-17,825
Venta Casa Con Piscina Parrila 3 Habitaciones Y 2 Baños,115000,4,1,167,GBA Sur,Almirante Brown,2025-12-17,689
Casa En Venta 3 Ambientes En José Mármol,115000,3,1,100,GBA Sur,Almirante Brown,2025-12-17,1150
Casa En Venta 5 Ambientes En Burzaco Apta Credito,118000,5,2,132,GBA Sur,Almirante Brown,2025-12-17,894
Casa En Venta 3 Ambientes  Longchaps Apta Credito,118000,4,2,115,GBA Sur,Almirante Brown,2025-12-17,1026
"Casa Con Amplio Lote Venta, Burzaco. Cerca Espora",119000,4,1,106,GBA Sur,Almirante Brown,2025-12-17,1123
Hermosa Casa En Venta 5 Ambientes,120000,4,2,157,GBA Sur,Almirante Brown,2025-12-17,764
"Casa Venta 4 Ambs, Piscina, Fondo Libre Y Cocheras",125000,4,1,118,GBA Sur,Almirante Brown,2025-12-17,1059
Venta Casa Burzaco 5 Ambientes Apto Credito,139000,5,1,290,GBA Sur,Almirante Brown,2025-12-17,479
Venta Casa Burzaco 5 Ambientes Terraza Y Garaje,139000,5,1,290,GBA Sur,Almirante Brown,2025-12-17,479
Venta Casa Corimayo Burzaco,155000,4,2,180,GBA Sur,Almirante Brown,2025-12-17,861
Venta Casa Glew,160000,5,2,240,GBA Sur,Almirante Brown,2025-12-17,667
Casa En Venta Adrogué,170000,5,2,135,GBA Sur,Almirante Brown,2025-12-17,1259
Casa Venta Burzaco Corimayo,185000,4,2,128,GBA Sur,Almirante Brown,2025-12-17,1445
Casa En Venta En Adrogue,187000,4,2,120,GBA Sur,Almirante Brown,2025-12-17,1558
Hermosa Casa En Venta.,193000,4,2,104,GBA Sur,Almirante Brown,2025-12-17,1856
Casa En  Excelente Estado,197000,5,2,135,GBA Sur,Almirante Brown,2025-12-17,1459
Casa En Venta Burzaco,220000,4,3,220,GBA Sur,Almirante Brown,2025-12-17,1000
